TEXTURE AT STRAIN =    0.0000
   1.000   1.000   1.000  <-- length of phase ellipsoid axes
 -177.06   93.06 -177.89   0.0003500
 -177.06   93.06 -177.89   0.0003500
 -177.06   93.06 -177.89   0.0003500
 -177.06   93.06 -177.89   0.0003500
 -177.06   93.06 -177.89   0.0003500
 -177.06   93.06 -177.89   0.0003500
 -177.06   93.06 -177.89   0.0003500
 -177.06   93.06 -177.89   0.0003500
 -177.06   93.06 -177.89   0.0003500
 -177.06   93.06 -177.89   0.0003500
 -177.06   93.06 -177.89   0.0003500
 -177.06   93.06 -177.89   0.0003500
 -177.06   93.06 -177.89   0.0003500
 -177.06   93.06 -177.89   0.0003500
 -177.06   93.06 -177.89   0.0003500
 -177.06   93.06 -177.89   0.0003500
 -177.06   93.06 -177.89   0.0003500
 -177.06   93.06 -177.89   0.0003500
 -177.06   93.06 -177.89   0.0003500
 -177.06   93.06 -177.89   0.0003500
 -177.06   93.06 -177.89   0.0003500
 -177.06   93.06 -177.89   0.0003500
 -177.06   93.06 -177.89   0.0003500
 -177.06   93.06 -177.89   0.0003500
 -177.06   93.06 -177.89   0.0003500
 -177.06   93.06 -177.89   0.0003500
 -177.06   93.06 -177.89   0.0003500
 -177.06   93.06 -177.89   0.0003500
 -177.06   93.06 -177.89   0.0003500
 -177.06   93.06 -177.89   0.0003500
 -177.06   93.06 -177.89   0.0003500
 -177.06   93.06 -177.89   0.0003500
 -177.06   93.06 -177.89   0.0003500
 -177.06   93.06 -177.89   0.0003500
 -177.06   93.06 -177.89   0.0003500
 -177.06   93.06 -177.89   0.0003500
 -177.06   93.06 -177.89   0.0003500
 -177.06   93.06 -177.89   0.0003500
 -177.06   93.06 -177.89   0.0003500
 -177.06   93.06 -177.89   0.0003500
 -177.06   93.06 -177.89   0.0003500
 -177.06   93.06 -177.89   0.0003500
 -177.06   93.06 -177.89   0.0003500
 -177.06   93.06 -177.89   0.0003500
 -177.06   93.06 -177.89   0.0003500
 -177.06   93.06 -177.89   0.0003500
 -177.06   93.06 -177.89   0.0003500
 -177.06   93.06 -177.89   0.0003500
 -177.06   93.06 -177.89   0.0003500
 -177.06   93.06 -177.89   0.0003500
 -177.06   93.06 -177.89   0.0003500
 -177.06   93.06 -177.89   0.0003500
 -177.06   93.06 -177.89   0.0003500
 -177.06   93.06 -177.89   0.0003500
 -177.06   93.06 -177.89   0.0003500
 -177.06   93.06 -177.89   0.0003500
 -177.06   93.06 -177.89   0.0003500
 -177.06   93.06 -177.89   0.0003500
 -177.06   93.06 -177.89   0.0003500
 -177.06   93.06 -177.89   0.0003500
 -177.06   93.06 -177.89   0.0003500
 -177.06   93.06 -177.89   0.0003500
 -177.06   93.06 -177.89   0.0003500
 -177.06   93.06 -177.89   0.0003500
 -177.06   93.06 -177.89   0.0003500
 -177.06   93.06 -177.89   0.0003500
 -177.06   93.06 -177.89   0.0003500
 -177.06   93.06 -177.89   0.0003500
 -177.06   93.06 -177.89   0.0003500
 -177.06   93.06 -177.89   0.0003500
 -177.06   93.06 -177.89   0.0003500
 -177.06   93.06 -177.89   0.0003500
 -177.06   93.06 -177.89   0.0003500
 -177.06   93.06 -177.89   0.0003500
 -177.06   93.06 -177.89   0.0003500
 -177.06   93.06 -177.89   0.0003500
 -177.06   93.06 -177.89   0.0003500
 -177.06   93.06 -177.89   0.0003500
 -177.06   93.06 -177.89   0.0003500
 -177.06   93.06 -177.89   0.0003500
 -177.06   93.06 -177.89   0.0003500
 -177.06   93.06 -177.89   0.0003500
 -177.06   93.06 -177.89   0.0003500
 -177.06   93.06 -177.89   0.0003500
 -177.06   93.06 -177.89   0.0003500
 -177.06   93.06 -177.89   0.0003500
 -177.06   93.06 -177.89   0.0003500
 -177.06   93.06 -177.89   0.0003500
 -177.06   93.06 -177.89   0.0003500
 -177.06   93.06 -177.89   0.0003500
 -177.06   93.06 -177.89   0.0003500
 -177.06   93.06 -177.89   0.0003500
 -177.06   93.06 -177.89   0.0003500
 -177.06   93.06 -177.89   0.0003500
 -177.06   93.06 -177.89   0.0003500
 -177.06   93.06 -177.89   0.0003500
 -177.06   93.06 -177.89   0.0003500
 -177.06   93.06 -177.89   0.0003500
 -177.06   93.06 -177.89   0.0003500
 -177.06   93.06 -177.89   0.0003500
 -177.06   93.06 -177.89   0.0003500
 -177.06   93.06 -177.89   0.0003500
 -177.06   93.06 -177.89   0.0003500
 -177.06   93.06 -177.89   0.0003500
 -177.06   93.06 -177.89   0.0003500
 -177.06   93.06 -177.89   0.0003500
 -177.06   93.06 -177.89   0.0003500
 -177.06   93.06 -177.89   0.0003500
 -177.06   93.06 -177.89   0.0003500
 -177.06   93.06 -177.89   0.0003500
 -177.06   93.06 -177.89   0.0003500
 -177.06   93.06 -177.89   0.0003500
 -177.06   93.06 -177.89   0.0003500
 -177.06   93.06 -177.89   0.0003500
 -177.06   93.06 -177.89   0.0003500
 -177.06   93.06 -177.89   0.0003500
 -177.06   93.06 -177.89   0.0003500
 -177.06   93.06 -177.89   0.0003500
 -177.06   93.06 -177.89   0.0003500
 -177.06   93.06 -177.89   0.0003500
 -177.06   93.06 -177.89   0.0003500
 -177.06   93.06 -177.89   0.0003500
 -177.06   93.06 -177.89   0.0003500
 -177.06   93.06 -177.89   0.0003500
 -177.06   93.06 -177.89   0.0003500
 -177.06   93.06 -177.89   0.0003500
 -177.06   93.06 -177.89   0.0003500
 -177.06   93.06 -177.89   0.0003500
 -177.06   93.06 -177.89   0.0003500
 -177.06   93.06 -177.89   0.0003500
 -177.06   93.06 -177.89   0.0003500
 -177.06   93.06 -177.89   0.0003500
 -177.06   93.06 -177.89   0.0003500
 -177.06   93.06 -177.89   0.0003500
 -177.06   93.06 -177.89   0.0003500
 -177.06   93.06 -177.89   0.0003500
 -177.06   93.06 -177.89   0.0003500
 -177.06   93.06 -177.89   0.0003500
 -177.06   93.06 -177.89   0.0003500
 -177.06   93.06 -177.89   0.0003500
 -177.06   93.06 -177.89   0.0003500
 -177.06   93.06 -177.89   0.0003500
 -177.06   93.06 -177.89   0.0003500
 -177.06   93.06 -177.89   0.0003500
 -177.06   93.06 -177.89   0.0003500
 -177.06   93.06 -177.89   0.0003500
 -177.06   93.06 -177.89   0.0003500
 -177.06   93.06 -177.89   0.0003500
 -177.06   93.06 -177.89   0.0003500
 -177.06   93.06 -177.89   0.0003500
 -177.06   93.06 -177.89   0.0003500
 -177.06   93.06 -177.89   0.0003500
 -177.06   93.06 -177.89   0.0003500
 -177.06   93.06 -177.89   0.0003500
 -177.06   93.06 -177.89   0.0003500
 -177.06   93.06 -177.89   0.0003500
 -177.06   93.06 -177.89   0.0003500
 -177.06   93.06 -177.89   0.0003500
 -177.06   93.06 -177.89   0.0003500
 -177.06   93.06 -177.89   0.0003500
 -177.06   93.06 -177.89   0.0003500
 -177.06   93.06 -177.89   0.0003500
 -177.06   93.06 -177.89   0.0003500
 -177.06   93.06 -177.89   0.0003500
 -177.06   93.06 -177.89   0.0003500
 -177.06   93.06 -177.89   0.0003500
 -177.06   93.06 -177.89   0.0003500
 -177.06   93.06 -177.89   0.0003500
 -177.06   93.06 -177.89   0.0003500
 -177.06   93.06 -177.89   0.0003500
 -177.06   93.06 -177.89   0.0003500
 -177.06   93.06 -177.89   0.0003500
 -177.06   93.06 -177.89   0.0003500
 -177.06   93.06 -177.89   0.0003500
 -177.06   93.06 -177.89   0.0003500
 -177.06   93.06 -177.89   0.0003500
 -177.06   93.06 -177.89   0.0003500
 -177.06   93.06 -177.89   0.0003500
 -177.06   93.06 -177.89   0.0003500
 -177.06   93.06 -177.89   0.0003500
 -177.06   93.06 -177.89   0.0003500
 -177.06   93.06 -177.89   0.0003500
 -177.06   93.06 -177.89   0.0003500
 -177.06   93.06 -177.89   0.0003500
 -177.06   93.06 -177.89   0.0003500
 -177.06   93.06 -177.89   0.0003500
 -177.06   93.06 -177.89   0.0003500
 -177.06   93.06 -177.89   0.0003500
 -177.06   93.06 -177.89   0.0003500
 -177.06   93.06 -177.89   0.0003500
 -177.06   93.06 -177.89   0.0003500
 -177.06   93.06 -177.89   0.0003500
 -177.06   93.06 -177.89   0.0003500
 -177.06   93.06 -177.89   0.0003500
 -177.06   93.06 -177.89   0.0003500
 -177.06   93.06 -177.89   0.0003500
 -177.06   93.06 -177.89   0.0003500
 -177.06   93.06 -177.89   0.0003500
 -177.06   93.06 -177.89   0.0003500
 -177.06   93.06 -177.89   0.0003500
 -177.06   93.06 -177.89   0.0003500
 -177.06   93.06 -177.89   0.0003500
 -177.06   93.06 -177.89   0.0003500
 -177.06   93.06 -177.89   0.0003500
 -177.06   93.06 -177.89   0.0003500
 -177.06   93.06 -177.89   0.0003500
 -177.06   93.06 -177.89   0.0003500
 -177.06   93.06 -177.89   0.0003500
 -177.06   93.06 -177.89   0.0003500
 -177.06   93.06 -177.89   0.0003500
 -177.06   93.06 -177.89   0.0003500
 -177.06   93.06 -177.89   0.0003500
 -177.06   93.06 -177.89   0.0003500
 -177.06   93.06 -177.89   0.0003500
 -177.06   93.06 -177.89   0.0003500
 -177.06   93.06 -177.89   0.0003500
 -177.06   93.06 -177.89   0.0003500
 -177.06   93.06 -177.89   0.0003500
 -177.06   93.06 -177.89   0.0003500
 -177.06   93.06 -177.89   0.0003500
 -177.06   93.06 -177.89   0.0003500
TEXTURE AT STRAIN =    0.7000
   2.631   2.834   0.113  <-- length of phase ellipsoid axes
  -68.96    1.02 -179.84  <-- Euler angles (deg) of phase ellipsoid axes
B       500
 -175.89   94.93 -175.42   0.0003500
 -175.89   94.93 -175.42   0.0003500
 -175.89   94.93 -175.42   0.0003500
 -175.89   94.93 -175.42   0.0003500
 -175.89   94.93 -175.42   0.0003500
 -175.89   94.93 -175.42   0.0003500
 -175.89   94.93 -175.42   0.0003500
 -175.89   94.93 -175.42   0.0003500
 -175.89   94.93 -175.42   0.0003500
 -175.89   94.93 -175.42   0.0003500
 -175.89   94.93 -175.42   0.0003500
 -175.89   94.93 -175.42   0.0003500
 -175.89   94.93 -175.42   0.0003500
 -175.89   94.93 -175.42   0.0003500
 -175.89   94.93 -175.42   0.0003500
 -175.89   94.93 -175.42   0.0003500
 -175.89   94.93 -175.42   0.0003500
 -175.89   94.93 -175.42   0.0003500
 -175.89   94.93 -175.42   0.0003500
 -175.89   94.93 -175.42   0.0003500
 -175.89   94.93 -175.42   0.0003500
 -175.89   94.93 -175.42   0.0003500
 -175.89   94.93 -175.42   0.0003500
 -175.89   94.93 -175.42   0.0003500
 -175.89   94.93 -175.42   0.0003500
 -175.89   94.93 -175.42   0.0003500
 -175.89   94.93 -175.42   0.0003500
 -175.89   94.93 -175.42   0.0003500
 -175.89   94.93 -175.42   0.0003500
 -175.89   94.93 -175.42   0.0003500
 -175.89   94.93 -175.42   0.0003500
 -175.89   94.93 -175.42   0.0003500
 -175.89   94.93 -175.42   0.0003500
 -175.89   94.93 -175.42   0.0003500
 -175.89   94.93 -175.42   0.0003500
 -175.89   94.93 -175.42   0.0003500
 -175.89   94.93 -175.42   0.0003500
 -175.89   94.93 -175.42   0.0003500
 -175.89   94.93 -175.42   0.0003500
 -175.89   94.93 -175.42   0.0003500
 -175.89   94.93 -175.42   0.0003500
 -175.89   94.93 -175.42   0.0003500
 -175.89   94.93 -175.42   0.0003500
 -175.89   94.93 -175.42   0.0003500
 -175.89   94.93 -175.42   0.0003500
 -175.89   94.93 -175.42   0.0003500
 -175.89   94.93 -175.42   0.0003500
 -175.89   94.93 -175.42   0.0003500
 -175.89   94.93 -175.42   0.0003500
 -175.89   94.93 -175.42   0.0003500
 -175.89   94.93 -175.42   0.0003500
 -175.89   94.93 -175.42   0.0003500
 -175.89   94.93 -175.42   0.0003500
 -175.89   94.93 -175.42   0.0003500
 -175.89   94.93 -175.42   0.0003500
 -175.89   94.93 -175.42   0.0003500
 -175.89   94.93 -175.42   0.0003500
 -175.89   94.93 -175.42   0.0003500
 -175.89   94.93 -175.42   0.0003500
 -175.89   94.93 -175.42   0.0003500
 -175.89   94.93 -175.42   0.0003500
 -175.89   94.93 -175.42   0.0003500
 -175.89   94.93 -175.42   0.0003500
 -175.89   94.93 -175.42   0.0003500
 -175.89   94.93 -175.42   0.0003500
 -175.89   94.93 -175.42   0.0003500
 -175.89   94.93 -175.42   0.0003500
 -175.89   94.93 -175.42   0.0003500
 -175.89   94.93 -175.42   0.0003500
 -175.89   94.93 -175.42   0.0003500
 -175.89   94.93 -175.42   0.0003500
 -175.89   94.93 -175.42   0.0003500
 -175.89   94.93 -175.42   0.0003500
 -175.89   94.93 -175.42   0.0003500
 -175.89   94.93 -175.42   0.0003500
 -175.89   94.93 -175.42   0.0003500
 -175.89   94.93 -175.42   0.0003500
 -175.89   94.93 -175.42   0.0003500
 -175.89   94.93 -175.42   0.0003500
 -175.89   94.93 -175.42   0.0003500
 -175.89   94.93 -175.42   0.0003500
 -175.89   94.93 -175.42   0.0003500
 -175.89   94.93 -175.42   0.0003500
 -175.89   94.93 -175.42   0.0003500
 -175.89   94.93 -175.42   0.0003500
 -175.89   94.93 -175.42   0.0003500
 -175.89   94.93 -175.42   0.0003500
 -175.89   94.93 -175.42   0.0003500
 -175.89   94.93 -175.42   0.0003500
 -175.89   94.93 -175.42   0.0003500
 -175.89   94.93 -175.42   0.0003500
 -175.89   94.93 -175.42   0.0003500
 -175.89   94.93 -175.42   0.0003500
 -175.89   94.93 -175.42   0.0003500
 -175.89   94.93 -175.42   0.0003500
 -175.89   94.93 -175.42   0.0003500
 -175.89   94.93 -175.42   0.0003500
 -175.89   94.93 -175.42   0.0003500
 -175.89   94.93 -175.42   0.0003500
 -175.89   94.93 -175.42   0.0003500
 -175.89   94.93 -175.42   0.0003500
 -175.89   94.93 -175.42   0.0003500
 -175.89   94.93 -175.42   0.0003500
 -175.89   94.93 -175.42   0.0003500
 -175.89   94.93 -175.42   0.0003500
 -175.89   94.93 -175.42   0.0003500
 -175.89   94.93 -175.42   0.0003500
 -175.89   94.93 -175.42   0.0003500
 -175.89   94.93 -175.42   0.0003500
 -175.89   94.93 -175.42   0.0003500
 -175.89   94.93 -175.42   0.0003500
 -175.89   94.93 -175.42   0.0003500
 -175.89   94.93 -175.42   0.0003500
 -175.89   94.93 -175.42   0.0003500
 -175.89   94.93 -175.42   0.0003500
 -175.89   94.93 -175.42   0.0003500
 -175.89   94.93 -175.42   0.0003500
 -175.89   94.93 -175.42   0.0003500
 -175.89   94.93 -175.42   0.0003500
 -175.89   94.93 -175.42   0.0003500
 -175.89   94.93 -175.42   0.0003500
 -175.89   94.93 -175.42   0.0003500
 -175.89   94.93 -175.42   0.0003500
 -175.89   94.93 -175.42   0.0003500
 -175.89   94.93 -175.42   0.0003500
 -175.89   94.93 -175.42   0.0003500
 -175.89   94.93 -175.42   0.0003500
 -175.89   94.93 -175.42   0.0003500
 -175.89   94.93 -175.42   0.0003500
 -175.89   94.93 -175.42   0.0003500
 -175.89   94.93 -175.42   0.0003500
 -175.89   94.93 -175.42   0.0003500
 -175.89   94.93 -175.42   0.0003500
 -175.89   94.93 -175.42   0.0003500
 -175.89   94.93 -175.42   0.0003500
 -175.89   94.93 -175.42   0.0003500
 -175.89   94.93 -175.42   0.0003500
 -175.89   94.93 -175.42   0.0003500
 -175.89   94.93 -175.42   0.0003500
 -175.89   94.93 -175.42   0.0003500
 -175.89   94.93 -175.42   0.0003500
 -175.89   94.93 -175.42   0.0003500
 -175.89   94.93 -175.42   0.0003500
 -175.89   94.93 -175.42   0.0003500
 -175.89   94.93 -175.42   0.0003500
 -175.89   94.93 -175.42   0.0003500
 -175.89   94.93 -175.42   0.0003500
 -175.89   94.93 -175.42   0.0003500
 -175.89   94.93 -175.42   0.0003500
 -175.89   94.93 -175.42   0.0003500
 -175.89   94.93 -175.42   0.0003500
 -175.89   94.93 -175.42   0.0003500
 -175.89   94.93 -175.42   0.0003500
 -175.89   94.93 -175.42   0.0003500
 -175.89   94.93 -175.42   0.0003500
 -175.89   94.93 -175.42   0.0003500
 -175.89   94.93 -175.42   0.0003500
 -175.89   94.93 -175.42   0.0003500
 -175.89   94.93 -175.42   0.0003500
 -175.89   94.93 -175.42   0.0003500
 -175.89   94.93 -175.42   0.0003500
 -175.89   94.93 -175.42   0.0003500
 -175.89   94.93 -175.42   0.0003500
 -175.89   94.93 -175.42   0.0003500
 -175.89   94.93 -175.42   0.0003500
 -175.89   94.93 -175.42   0.0003500
 -175.89   94.93 -175.42   0.0003500
 -175.89   94.93 -175.42   0.0003500
 -175.89   94.93 -175.42   0.0003500
 -175.89   94.93 -175.42   0.0003500
 -175.89   94.93 -175.42   0.0003500
 -175.89   94.93 -175.42   0.0003500
 -175.89   94.93 -175.42   0.0003500
 -175.89   94.93 -175.42   0.0003500
 -175.89   94.93 -175.42   0.0003500
 -175.89   94.93 -175.42   0.0003500
 -175.89   94.93 -175.42   0.0003500
 -175.89   94.93 -175.42   0.0003500
 -175.89   94.93 -175.42   0.0003500
 -175.89   94.93 -175.42   0.0003500
 -175.89   94.93 -175.42   0.0003500
 -175.89   94.93 -175.42   0.0003500
 -175.89   94.93 -175.42   0.0003500
 -175.89   94.93 -175.42   0.0003500
 -175.89   94.93 -175.42   0.0003500
 -175.89   94.93 -175.42   0.0003500
 -175.89   94.93 -175.42   0.0003500
 -175.89   94.93 -175.42   0.0003500
 -175.89   94.93 -175.42   0.0003500
 -175.89   94.93 -175.42   0.0003500
 -175.89   94.93 -175.42   0.0003500
 -175.89   94.93 -175.42   0.0003500
 -175.89   94.93 -175.42   0.0003500
 -175.89   94.93 -175.42   0.0003500
 -175.89   94.93 -175.42   0.0003500
 -175.89   94.93 -175.42   0.0003500
 -175.89   94.93 -175.42   0.0003500
 -175.89   94.93 -175.42   0.0003500
 -175.89   94.93 -175.42   0.0003500
 -175.89   94.93 -175.42   0.0003500
 -175.89   94.93 -175.42   0.0003500
 -175.89   94.93 -175.42   0.0003500
 -175.89   94.93 -175.42   0.0003500
 -175.89   94.93 -175.42   0.0003500
 -175.89   94.93 -175.42   0.0003500
 -175.89   94.93 -175.42   0.0003500
 -175.89   94.93 -175.42   0.0003500
 -175.89   94.93 -175.42   0.0003500
 -175.89   94.93 -175.42   0.0003500
 -175.89   94.93 -175.42   0.0003500
 -175.89   94.93 -175.42   0.0003500
 -175.89   94.93 -175.42   0.0003500
 -175.89   94.93 -175.42   0.0003500
 -175.89   94.93 -175.42   0.0003500
 -175.89   94.93 -175.42   0.0003500
 -175.89   94.93 -175.42   0.0003500
 -175.89   94.93 -175.42   0.0003500
 -175.89   94.93 -175.42   0.0003500
 -175.89   94.93 -175.42   0.0003500
 -175.89   94.93 -175.42   0.0003500
 -175.89   94.93 -175.42   0.0003500
 -175.89   94.93 -175.42   0.0003500
 -175.89   94.93 -175.42   0.0003500
 -175.89   94.93 -175.42   0.0003500
 -175.89   94.93 -175.42   0.0003500
 -175.89   94.93 -175.42   0.0003500
 -175.89   94.93 -175.42   0.0003500
 -175.89   94.93 -175.42   0.0003500
 -175.89   94.93 -175.42   0.0003500
 -175.89   94.93 -175.42   0.0003500
 -175.89   94.93 -175.42   0.0003500
 -175.89   94.93 -175.42   0.0003500
 -175.89   94.93 -175.42   0.0003500
 -175.89   94.93 -175.42   0.0003500
 -175.89   94.93 -175.42   0.0003500
 -175.89   94.93 -175.42   0.0003500
 -175.89   94.93 -175.42   0.0003500
 -175.89   94.93 -175.42   0.0003500
 -175.89   94.93 -175.42   0.0003500
 -175.89   94.93 -175.42   0.0003500
 -175.89   94.93 -175.42   0.0003500
 -175.89   94.93 -175.42   0.0003500
 -175.89   94.93 -175.42   0.0003500
 -175.89   94.93 -175.42   0.0003500
 -175.89   94.93 -175.42   0.0003500
 -175.89   94.93 -175.42   0.0003500
 -175.89   94.93 -175.42   0.0003500
 -175.89   94.93 -175.42   0.0003500
 -175.89   94.93 -175.42   0.0003500
 -175.89   94.93 -175.42   0.0003500
 -175.89   94.93 -175.42   0.0003500
 -175.89   94.93 -175.42   0.0003500
 -175.89   94.93 -175.42   0.0003500
 -175.89   94.93 -175.42   0.0003500
 -175.89   94.93 -175.42   0.0003500
 -175.89   94.93 -175.42   0.0003500
 -175.89   94.93 -175.42   0.0003500
 -175.89   94.93 -175.42   0.0003500
 -175.89   94.93 -175.42   0.0003500
 -175.89   94.93 -175.42   0.0003500
 -175.89   94.93 -175.42   0.0003500
 -175.89   94.93 -175.42   0.0003500
 -175.89   94.93 -175.42   0.0003500
 -175.89   94.93 -175.42   0.0003500
 -175.89   94.93 -175.42   0.0003500
 -175.89   94.93 -175.42   0.0003500
 -175.89   94.93 -175.42   0.0003500
 -175.89   94.93 -175.42   0.0003500
 -175.89   94.93 -175.42   0.0003500
 -175.89   94.93 -175.42   0.0003500
 -175.89   94.93 -175.42   0.0003500
 -175.89   94.93 -175.42   0.0003500
 -175.89   94.93 -175.42   0.0003500
 -175.89   94.93 -175.42   0.0003500
 -175.89   94.93 -175.42   0.0003500
 -175.89   94.93 -175.42   0.0003500
 -175.89   94.93 -175.42   0.0003500
 -175.89   94.93 -175.42   0.0003500
 -175.89   94.93 -175.42   0.0003500
 -175.89   94.93 -175.42   0.0003500
 -175.89   94.93 -175.42   0.0003500
 -175.89   94.93 -175.42   0.0003500
 -175.89   94.93 -175.42   0.0003500
 -175.89   94.93 -175.42   0.0003500
 -175.89   94.93 -175.42   0.0003500
 -175.89   94.93 -175.42   0.0003500
 -175.89   94.93 -175.42   0.0003500
 -175.89   94.93 -175.42   0.0003500
 -175.89   94.93 -175.42   0.0003500
 -175.89   94.93 -175.42   0.0003500
 -175.89   94.93 -175.42   0.0003500
 -175.89   94.93 -175.42   0.0003500
 -175.89   94.93 -175.42   0.0003500
 -175.89   94.93 -175.42   0.0003500
 -175.89   94.93 -175.42   0.0003500
 -175.89   94.93 -175.42   0.0003500
 -175.89   94.93 -175.42   0.0003500
 -175.89   94.93 -175.42   0.0003500
 -175.89   94.93 -175.42   0.0003500
 -175.89   94.93 -175.42   0.0003500
 -175.89   94.93 -175.42   0.0003500
 -175.89   94.93 -175.42   0.0003500
 -175.89   94.93 -175.42   0.0003500
 -175.89   94.93 -175.42   0.0003500
 -175.89   94.93 -175.42   0.0003500
 -175.89   94.93 -175.42   0.0003500
 -175.89   94.93 -175.42   0.0003500
 -175.89   94.93 -175.42   0.0003500
 -175.89   94.93 -175.42   0.0003500
 -175.89   94.93 -175.42   0.0003500
 -175.89   94.93 -175.42   0.0003500
 -175.89   94.93 -175.42   0.0003500
 -175.89   94.93 -175.42   0.0003500
 -175.89   94.93 -175.42   0.0003500
 -175.89   94.93 -175.42   0.0003500
 -175.89   94.93 -175.42   0.0003500
 -175.89   94.93 -175.42   0.0003500
 -175.89   94.93 -175.42   0.0003500
 -175.89   94.93 -175.42   0.0003500
 -175.89   94.93 -175.42   0.0003500
 -175.89   94.93 -175.42   0.0003500
 -175.89   94.93 -175.42   0.0003500
 -175.89   94.93 -175.42   0.0003500
 -175.89   94.93 -175.42   0.0003500
 -175.89   94.93 -175.42   0.0003500
 -175.89   94.93 -175.42   0.0003500
